id,product_id,customer_id,order_id,rating,title,comment,is_verified,created_at
196,356,36,4971,4000,Would buy again,Works great for what I need. The interface is intuitive and the battery lasts all day. Just wish the charging cable was longer.,true,2025-02-06 17:44:46
3882,263,1763,3424,1,  Worst purchase  	,Do not buy this. It barely functions and the build quality is the worst I've seen. Save your money and go with a different brand.,true,2025-02-16 17:05:26
2543,21,4248,4589,0,BROKE AFTER A WEEK,Do not buy this. It barely functions and the build quality is the worst I've seen. Save your money and go with a different brand.,true,2024-06-01 04:57:03
2643,37,1144,3623,null,Absolutel...,,TRUE,2025-08-08 02:23:05
1746,496,4781,2402,5,Absolutely love it!,This product has been incredible. The build quality is top-notch and it works exactly as advertised. I use it daily and couldn't be happier with my purchase.,TRUE,2025-07-19 09:40:51
3237,330,1891,6761,2,Underw...,Not great. The product works sometimes but is unreliable. I've had to restart it multiple times. Considering returning it.,true,
2005,428,3404,8044,5,null,"AFTER MONTHS OF USE, THIS STILL PERFORMS LIKE DAY ONE. EXCELLENT BATTERY LIFE, SLEEK DESIGN, AND THE CUSTOMER SUPPORT WAS HELPFUL WHEN I HAD A QUICK QUESTION.",true,2024-08-06 13:08:45
2768,451,2641,4101,5,Absolutely love it!,"After months of use, this still performs like day one. Excellent battery life, sleek design, and the customer support was helpful when I had a quick question.",true,2025-05-25 23:12:39
2240,231,556,3906,4,Would buy again,Works great for what I need. The interface is intuitive and the battery lasts all day. Just wish the charging cable was longer.,true,2024-02-11 01:20:58
1707,396,4936,203,4,Great product overall,,true,2025-06-16 08:16:54
3067,60,553,7528,,Absolutely love it!,Arrived quickly and was packaged well. Setup was super easy and performance has been excellent. Definitely getting another one for my family.,TRUE,2024-03-11 12:31:52
3755,94,4690,1000019,-4,Would buy again,"Really good product overall. The only minor issue is the setup instructions could be clearer, but once you get it going, it's fantastic.",true,2024-11-27 10:41:30
3726,333,4595,784,4,Good quality,Really good product overall. The only minor issue is the setup instr...,true,2025-06-20 08:53:35
2669,236,1605,5121,3.00000000000001,"Does the job
",Average product. Works as described but I expected a bit more given the price point. It's fine for casual use but power users might want something better.,true,2025-04-29 13:35:42
27,169,2034,1347,5,Five stars all the way,  Arrived quickly and was packaged well. Setup was super easy and performance has been excellent. Definitely getting another one for my family.  	,,2024-12-19 19:27:31
1940,401,3746,2664,5,Highly recommend!,"After months of use, this still performs like day one. Excellent battery life, sleek design, and the customer support was helpful when I had a quick question.",true,2024-04-11 19:19:17
1030,61,4743,587,3,It's okay,Does what it says but nothing more. Adequate for basic needs. The design is okay but not as premium-feeling as I hoped.,true,2024-11-26 00:38:26
1847,154,4475,671,-5,Amazing product,Arrived quickly and was packaged well. Setup was super easy and perfor...,true,2025-05-08 09:01:26
738,235,740,7093,-1,Would buy again,Very satisfied with this purchase. Performance is reliable and it looks great. Knocked off one star because shipping took longer than expected.,true_typo,2023-12-09 09:42:47
2865,409,2382,3956,5,Best purchase ever,This product has been incredible. The build quality is top-notch and it works ...,TRUE,2025-07-21 12:27:07
2116,238,4454,7296,3,Deeceent foor thee priicee,Mixed feelings. The main features work well but there are some quirks that can be annoying. Customer service was responsive when I reached out.,true,2025-06-02 14:19:25
3435,94,3530,4010,4,Really happy with this,Very satisfied with this purchase. Performance is reliable and it looks great. Knocked off one star because shipping took longer than expected.,true,
2053,450,3303,8006,3,It's okay,Average product. Works as described but I expected a bit more given the price point. It's fine for casual use but power users might want something better.,true,2025-07-12 02:54:21
517,214,1235,6770,,Absolutely love it!,Arrived quickly and was packaged well. Setup was super easy and performance has been excellent. Definitely getting another one for my family.,,2024-07-25 09:19:20
3687,40,1607,6796,5,,Arrived quickly and was packaged well. Setup was super easy and performance has been excellent. Definitely getting another one for my family.,true,2023-04-18 13:49:22
2555,282,3432,4193,5,Absolutely love it!,"I've tried many similar products but this one stands out. The features are great, the design is modern, and it just works flawlessly.",true,2025-04-30 08:32:44
2533,426,328,5262,2,HAD ISSUES,Below average. The features sound great on paper but the execution is lacking. Wouldn't recommend at this price point.,  true  ,2023-11-22 16:28:46
2312,271,726,3422,2,COULD BE BETTER,Had high expectations based on the reviews but this fell short. Build quality feels cheap and I've experienced intermittent connectivity issues.,true_typo,2024-09-03 16:21:24
491,335,3880,1997,3,Does the job,Average product. Works as described but I expected a bit more given the price point. It's fine for casual use but power users might want something better.,true,2025-07-01 18:33:56
3723,155,397,1040,1,Worst purchase,Do not buy this. It barely functions and the build quality is the worst I've seen. Save your money and go with a different brand.,,2024-04-15 10:53:00
3991,191,1495,9371,0,,Complete waste of money. Stopped working after just two weeks. Tried contacting support and got no response. Avoid at all costs.,true,not a date
1965,475,3940,676,4,Mostly impressed,Greeaat vaaluuee foor thee priicee. Buuiild quuaaliity iis sooliid aand iit dooees eeveerythiing II neeeed. Wiish iit caamee iin mooree cooloor ooptiioons thoouugh.,,
395,318,2179,2420,4,Mostly impressed,,true,2024-11-03 13:43:16
1407,414,1881,2431,5,Best purchase ever,"I've tried many similar products but this one stands out. The features are great, the design is modern, and it just works flawlessly.",true,2025-05-29 12:11:53
3548,173,1842,9245,0,"Absolutely love it!
",This product has been incredible. The build quality is top-notch and it works exactly as advertised. I use it daily and couldn't be happier with my purchase.,true,2025-01-23 12:03:26
190,372,3586,3163,99,Solid purchase,Works great for what I need. The interface is intuitive and the battery lasts all day. Just wish the charging cable was longer.,true,
616,140,2147,6503,2,Underwhelming,Pretty disappointed with this purchase. The product looks nice but performance is underwhelming. Battery life is much shorter than advertised.,true_typo,2025-06-26 04:20:03
1825,452,109,4796,true,Mostly impressed,VERY SATISFIED WITH THIS PURCHASE. PERFORMANCE IS RELIABLE AND IT LOOKS GREAT. KNOCKED OFF ONE STAR BECAUSE SHIPPING TOOK LONGER THAN EXPECTED.,true,2023-10-17 14:50:04
701,183,1098,87,5,Highly recommend!,Arrived quickly and was packaged well. Setup was super easy and performance has been excellent. Definitely getting another one for my family.,true,2024-04-03 01:40:18
3547,104,999997,3514,3,Mixed feelings,  It's a decent product for the price. Nothing spectacular but it gets the job done. The build quality feels a bit cheap compared to competitors.  	,true,2024-08-07 11:12:04
3835,295,4007,3121,4,UNKNOWN,"Really good product overall. The only minor issue is the setup instructions could be clearer, but once you get it going, it's fantastic.",true,2025-05-28 22:56:04
750,208,3042,7594,4,,VERY SATISFIED WITH THIS PURCHASE. PERFORMANCE IS RELIABLE AND IT LOOKS GREAT. KNOCKED OFF ONE STAR BECAUSE SHIPPING TOOK LONGER THAN EXPECTED.,true,2025-06-20 17:42:07
3529,204,776,9330,$5.00,Worth every penny,  Arrived quickly and was packaged well. Setup was super easy and performance has been excellent. Definitely getting another one for my family.  	,true,not a date
3993,487,3899,7202,4,Mostly impressed,,true,2025-02-15 07:51:28
2680,271,622,9587,,--,This product has been incredible. The build quality is top-notch and it works exactly as advertised. I use it daily and couldn't be happier with my purchase.,true,2023-01-19 03:15:09
2635,35,3779,8449,1,Complete waste of money,Complete waste of money. Stopped working after just two weeks. Tried contacting support and got no response. Avoid at all costs.,true,2025-06-27 19:52:23
691,178,4614,5183,,Really happy with this,"Great value for the price. Build quality is solid and it does everything I need. Wish it came in more color options though.
",true,2023-04-02 21:53:18
17,412,3304,6962,4,Would buy again,Great value for the price. Build quality is solid and it does everything I need. Wish it came in more color options though.,true,2025-05-24 01:15:43
834,244,4627,2059,0,Really happy with this,Very satisfied with this purchase. Performance is reliable and it looks great. Knocked off one star because shipping took longer than expected.,,2025-04-19 18:58:30
1936,196,2601,6176,4,"Very good, minor issues",,TRUE,2023-11-15 16:20:39
3103,304,3963,4521,3,Some pros...,Mixed feelings. The main features work well but there are some quirks that can be annoying. Customer service was responsive when I reached out.,true,2025-07-12 06:56:28
3810,415,693,7521,2,Below expectations,Below average. The features sound great on paper but the execution is lacking. Wouldn't recommend at this price point.,TRUE,2025-04-12 14:08:33
511,445,3783,7218,1,Terrible product,Terrible quality. The product arrived with a scratch and...,true,2025-04-07 21:15:35
1041,358,4463,3976,5,Exceeded expectations,"I've tried many similar products but this one stands out. The features are great, the design is modern, and it just works flawlessly.",true,2025-02-22 09:42:07
2841,23,1926,2285,5,Worth every penny,"  I've tried many similar products but this one stands out. The features are great, the design is modern, and it just works flawlessly.  	",TRUE,2023-12-28 03:09:07
1698,46,899,174,4,,,true_typo,2025-03-29 16:53:11
1209,80,3307,2904,5,Amazing product,Arrived quickly and was packaged well. Setup was super easy and performance has been excellent. Definitely getting another one for my family.,true,2024-05-01 02:41:40
1826,314,4760,8934,2,Had issues,"Had high expectations based on the reviews but this fell short. Build quality feels cheap and I've experienced intermittent connectivity issues.
",true,2025-06-14 01:56:27
1956,352,3650,3791,5,Five stars all the way,"After months of use, this still performs like day one. Excellent battery life, sleek design, and the customer support was helpful when I had a quick question.",true,2025-06-14 06:40:07
