id,order_id,payment_method,amount,status,transaction_id,paid_at,created_at
4260,4260,,"1,147.91",completed,TXN-MNQBMAXE-6EBXHH,2024-03-21 12:31:28,2024-03-21 12:26:40
7852,7852,google_pay,1175.21,completed,TXN-MNQBMAAXOO-SOOCWEES,2025-03-04 10:25:00,2025-03-04 10:21:06
2943,2943,paypal,2365.58,Completed,TXN-MNQBMAXA-X1ETR6,2024-11-27 13:52:06,2024-11-27 13:47:18
8837,8837,credit_card,609.84,,TXN-MNQBM...,2025-06-06 06:56:17,2025-06-06 06:55:50
8523,8523,credit_card,-9161.2,failed,,,2024-04-21 19:53:05
1488,1488,CREDIT_CARD,438.85,refunded,TXN-MNQBMAX5-4AMTJV,2024-08-07 07:15:48,2024-08-07 07:08:07
7697,7697,google_pay,4596.65,PENDING,TXN-MNQBMAXN-WB7CII,,None
403,403,,518.68,completed,TXN-MNQBMAX1-8QP0ME,2025-01-10 16:09:20,
1293,1293,credit_card,1696.87,completed,,2023-10-14 14:54:11,2023-10-14 14:52:03
6644,6644,None,1551.95,completed,TXN-MNQBMAXK-RJO396,2025-06-11 23:25:47,2025-06-11 23:17:34
9697,9697,paypal,1392.43,completed,TXN-MNQBMAXT-PL7SPF,2023-04-04 21:08:15,2023-04-04 21:06:01
9671,9671,debit_card,2598.06,,  TXN-MNQBMAXT-O3OPHK  	,2024-02-26 15:41:32,2024-02-26 15:31:48
1722,1722,credit_card,587.39,COMPLETED,TXN-MNQBMAX6-9PROJ6,2025-01-30 18:54:44,2025-01-30 18:52:22
1854,1854,debit_card,1037.64,COMPLETED,,2025-02-03 20:29:01,2025-02-03 20:24:38
2594,2594,,1312.75,completed,TXN-MNQBM...,2025-06-28 10:41:03,2025-06-28 10:33:40
6772,6772,paypal,-1299.08,refunded,TXN-MNQBMAXL-KZYWNJ,2025-03-10 03:54:53,None
5837,5837,credit_card,415.41,completed ,TXN-MNQBMAXI-ZY727A,2025-06-20 14:04:30,2025-06-20 13:57:13
3831,3831,apple_pay,710.51,COMPLETED,TXN-MNQBMAXD-TPKU9D,2025-03-14 12:45:48,2025-03-14 12:39:48
2415,2415,paypal,1560.14,completd,TXN-MNQBMAX8-AT2RG2,2024-10-27 22:07:16,2024-10-27 22:03:33
8370,8370,credit card,1953.62,completed,TXN-MNQBMAXP-UPHJDB,2025-02-10 23:31:07,2025-02-10 23:27:58
1359,1359,apple_pay,2036.77,refunded,TXN-MNQBMAX5-KBR64S,2025-05-31 15:40:49,2025-05-31 15:33:28
5809,5809,CREDIT_CARD,9461.44,completed,TXN-MNQBMAXI-IK1EVA,2025-06-27 17:03:28,2025-06-27 16:57:24
1426,1426,credit_card,NaN,completed,TXN-MNQBMAX5-ECRVFV,2024-06-14 13:25:40,2024-06-14 13:17:30
6443,6443,APPLE_PAY,1416870,completed,TXN-MNQBMAXK-P3JFAW,2025-05-13 06:32:10,2025-05-13 06:27:37
2241,2241,credit_card,2698.51,completed,"TXN-MNQBMAX8-PUZOSL
",,2025-06-08 09:05:23
8354,8354,PAYPAL,3128.43,completed,TXN-MNQBMAXP-D6BU6G,2025-05-01 21:52:32,
8636,8636,CreditCard,3180.17,completed,TXN-MNQBMAXQ-KXVTZP,2025-03-12 04:22:48,None
4356,4356,apple_pay,854.17,refunded,EMPTY,2025-03-20 06:58:08,2025-03-20 06:48:52
478,478,debit_card,4148.49,completed ,TXN-MNQBMAX1-Q1JU9K,,2025-05-03 12:33:43
9444,9444,GOOGLE_PAY,370.53,completed,TXN-MNQBMAXS-K5GN13,,2024-10-11 22:32:11
1379,1379,paypal,1376.01,completed,TXN-MNQBMAX5-JUNCUP,2024-03-12 22:31:39,2024-03-12 22:25:25
9622,9622,  debit_card  ,-369.99,completed,TXN-MNQBMAXT-LRLNDZ,2025-01-23 18:03:37,2025-01-23 18:00:23
9707,9707,credit_card,469.89,completd,,  2025-06-14 16:26:47  ,2025-06-14 16:17:09
793,793,credit_card,12036.69,COMPLETED,TXN-MNQBMAX2-7OF46V,2024-02-21 04:25:48,2024-02-21 04:20:59
4868,4868,google_pay,2345.94,,TXN-MNQBMAXG-4BT90V,2025-03-29 03:40:42,2025-03-29 03:31:50
7144,7144,credit_card,1628.25,completed,TXN-MNQBMAAXM-WAA14TUU,2023-06-17 07:21:53,2023-06-17 07:14:18
3411,3411,paypal,,completd,TXN-MNQBMAXC-EDU05B,2024-11-27 20:38:08,2024-11-27 20:37:33
7703,7703,google_pay,7359.1,COMPLETED,TXN-MNQBMAXN-W7X9KT,2025-06-06 19:47:49,
906,906,credit_card,,completed,TXN-MNQBMAX3-VSKO0F,2024-07-04 03:10:26,2024-07-04 03:08:20
6972,6972,credit_card,515.26,pending,TXN-MNQBMAXL-ANVHJW,,2025-06-25 10:26:45
2351,2351,credit_card,441.87,  completed  ,TXN-MNQBM...,2025-05-02 08:04:56,2025-05-02 08:02:58
960,960,apple_pay,-9966,completed,TXN-MNQBMAX3-VNBPXT,2024-10-14 16:40:10
6005,6005,debit_card,2340.42,completed,???,2023-01-25 00:43:21,2023-01-25 00:37:27
9792,9792,credit_card,170.53,completed,  TXN-MNQBMAXT-9V4LXI  	,,2025-06-10 20:47:08
2697,2697,paypal,1053.13,pending,TXN-MNQBM...,,2025-03-23 01:12:26
5962,5962,CREDIT_CARD,2341.47,TBD,TXN-MNQBMAXJ-HGDC07,2025-06-19 23:41:07,2025-06-19 23:36:50
6383,6383,not available,#REF!,completed,TXN-MNQBMAXK-QWYUDA,--,2024-11-27 19:03:05
516,516,credit_card,Inf,completed,TXN-MNQBMAX1-TWE9KE,2022-08-19 00:21:28,2022-08-19 00:12:23
3574,3574,credit_card,-2332.22,COMPLETED,TXN-MNQBMAXC-Z8QLLG,2025-03-27 23:55:02,2025-03-27 23:50:07
2425,2425,debit_card,5627.69,,TXN-MNQBMAX8-GJONT8,2024-11-28 07:58:26,2024-11-28 07:56:36
1174,1174,credit_card,,completed,TXN-MNQBMAX4-LK7ZLU,2025-02-24 09:48:44,2025-02-24 09:46:14
7244,7244,CREDIT_CARD,-307877,completed,TXN-MNQBMAXM-ZRT1PG,2024-01-22 04:35:19,2024-01-22 04:27:05
8093,8093,apple_pay,4567.73,completed,TXN-MNQBMAXO-MLYWEU,2024-10-27 10:19:52,2024-10-27 10:12:59
253,253,credit_card,2958.14,completed,TXN-MNQBMAX0-R7FOQA,2024-04-10 14:54:09,2024-04-10 14:53:29
410,410,debit_card,2041.52,,TXN-MNQBM...,2024-12-21 06:57:26,2024-12-21 06:48:54
6176,6176,paypal,48.34,COMPLETED,TXN-MNQBMAXJ-APDQTX,2023-09-23 16:23:05,2023-09-23 16:20:39
309,309,apple_pay,907.32,,TXN-MNQBMAX1-L48VIK,,2025-02-03 09:48:58
8712,8712,DEBIT_CARD,1309.89,completed,TXN-MNQBMAXQ-5ZPEH7,2025-01-03 21:28:51,2025-01-03 21:19:10
7141,7141,debit_card,1101.16,completed,,2025-04-15 10:10:39,2025-04-15 10:07:27
3622,3622,credit_card,443.23,completed,TXN-MNQBMAXD-99JRAQ,2024-07-25 10:03:46,2024-07-25 09:59:36
8136,8136,google_pay,3143.58,Completed,TXN-MNQBMAXO-EEJ375,2025-04-20 14:01:51,2025-04-20 13:56:03
7324,7324,CREDIT_CARD,1189.88,COMPLETED,TXN-MNQBMAAXM-DR0ZB1,2025-04-06 02:43:01,2025-04-06 02:41:47
5802,5802,credit_card ,673.64,refunded,TXN-MNQBMAXI-ZXOLQ9,2025-01-24 21:09:12,2025-01-24 21:03:07
6146,6146,credit_card,1297.3,completed,TXN-MNQBM...,not available,2025-03-23 05:19:46
2655,2655,,184.3,completed,TXN-MNQBMAX9-IFPA5T,2024-04-10 00:15:52,2024-04-10 00:08:50
4389,4389,debit_card,193.6,completed,TXN-MNQBMAXF-4UJK2N,2025-06-23 03:27:38,2025-06-23 03:26:10
9156,9156,CREDIT_CARD,289.6,completed,TXN-MNQBMAXR-ZJUZIN,2024-10-31 16:31:06,None
7065,7065,paypal,6720.07,completed,TXN-MNQBMAXL-IVDEKO,2024-12-11 13:39:29,2024-12-11 13:34:13
5616,5616,CREDIT_CARD,1566.39,completed,TXN-MNQBMAXI-KIFSGI,2025-05-31 18:59:28,2025-05-31 18:57:46
1877,1877,credit_card,-12916.199999999999,completed,TXN-MNQBMAX7-K3QAI5,2025-07-06 09:32:50,2025-07-06 09:27:28
2724,2724,paypal,367.87,  completed  ,TXN-MNQBMAX9-Q07QXV,2025-03-09 00:46:30,2025-03-09 00:42:16
5237,5237,credit_card,4840.97,completed,TXN-MNQBMAXH-04IZJI,2025-06-28 08:12:08,2025-06-28 08:11:39
4665,4665,google_pay,5989.49,completed,TXN-MNQBMAXF-DBAWFJ,2025-02-09 14:29:14,2025-02-09 14:20:30
1064,1064,debit_card,UNKNOWN,refunded,TXN-MNQBMAX3-J04SG7,2025-03-20 17:35:05,2025-03-20 17:31:43
1589,1589,credit_card,264.08,completed,TXN-MNQBMAX6-IDYJX9,2024-01-25 03:18:14,2024-01-25 03:13:45
240,240,paypal,-138.88,completed,TXN-MNQBMAX0-Q0O498,2025-04-22 22:37:29,2025-04-22 22:35:03
5634,5634,paypal,-100.53,,TXN-MNQBMAAXII-2EEREEDB,not a date,--
7544,7544,TBD,367.02,completed,TXN-MNQBMAXN-IZA8O5,2025-04-03 21:59:12,2025-04-03 21:54:57
4688,4688,debit_card,1502.78,refunded,TXN-MNQBMAXF-V00AIE,2025-02-02 01:19:30,2025-02-02 01:17:22
5825,5825,,5579.32,refunded,TXN-MNQBMAXI-1JSR3E,2025-05-16 12:45:21,2025-05-16 12:37:55
5581,5581,paypal,899.96,completed,,2025-06-08 10:25:41,2025-06-08 10:18:40
2694,2694,,-18526,None,--,2024-06-23 14:27:25,2024-06-23 14:22:29
9478,9478,debit_card,3616.32,,TXN-MNQBMAXS-4YQIY5,2023-06-17 10:02:11,2023-06-17 09:54:09
6774,6774,debit_card_typo,1159.52,completd,TXN-MNQBMAXL-FVWAGW,2025-03-12 07:34:16,2025-03-12 07:34:01
9696,9696,paypal,746.51,,TXN-MNQBMAXT-KJ15K1,2025-05-13 07:57:30,2025-05-13 07:57:25
6900,6900,google_pay,367.02,completed,,2024-04-21 22:14:41,2024-04-21 22:09:59
9069,9069,debit_card,1648.2,completed,TXN-MNQBMAXR-1FUGVS,2025-06-15 03:52:09,2025-06-15 03:51:31
7731,7731,,1102.1,completed,TXN-MNQBMAXN-284WCH,not available,2025-03-21 03:18:35
4459,4459,CREDIT_CARD,897.15,completed,TXN-MNQBMAXF-N3XSZ8,1734414331,2024-12-17 05:35:41
7455,7455,debit_card,,completed,TXN-MNQBM...,2024-08-22 10:48:15,2024-08-22 10:41:00
9928,9928,apple_pay,5245.52,completed,TXN-MNQBMAXT-PD8I4W,2024-11-06 02:28:11,2024-11-06 02:25:54
3164,3164,apple_pay,725.05,pending,TXN-MNQBMAXA-1PFHVB,,2023-09-12 21:57:43
491,491,,6100.47,completed,TXN-MNQBMAX1-TDRAJD,2024-01-19 11:05:59,2024-01-19 10:56:17
8308,8308,debit_card,1942.87,failed,TXN-MNQBMAXP-T177AY,,2025-07-03 11:54:48
8039,8039,  debit_card  ,91.86,,TXN-MNQBMAXO-1IY934,2025-04-01 21:13:26,2025-04-01 21:07:02
8486,8486,debit_card,2638.61,COMPLETED,TXN-MNQBMAXP-MZWIJC,  2023-09-10 17:21:42  ,2023-09-10 17:17:23
8992,8992,debit_card,-8453.6,completed,TXN-MNQBM...,2025-02-07 17:22:51,2025-02-07 17:20:43
6456,6456,debit_card,74.38,completed,"TXN-MNQBMAXK-Z17DZJ
",2025-04-26 12:21:38,2025-04-26 12:18:05
6010,6010,credit_card,3063.7,completed,TXN-MNQBMAXJ-CFXH1O,2024-05-21 15:04:49,2024-05-21 14:57:25
6675,6675,apple_pay,385.12,completed,TXN-MNQBMAXK-OINTX0,2024-03-01 18:15:14,2024-03-01 18:05:43
49,49,Credit Card,405.69,completed,TXN-MNQBMAX0-GO63EB,2024-11-25 00:21:29,2024-11-25 00:17:03
161,161,apple_pay,99.48,,,2025-05-07 17:41:40,2025-05-07 17:36:21
2641,2641,paypal,1474.08,completed,TXN-MNQBMAX9-J3OCU8,EMPTY,2024-03-14 18:36:34
5721,5721,DEBIT_CARD,668.77,completed,,2025-06-14 16:27:53,2025-06-14 16:18:01
8578,8578,debit_card,880.29,,TXN-MNQBMAXQ-WDKDVP,2025-01-30 06:48:32,2025-01-30 06:45:25
6219,6219,CREDIT_CARD,2105.47,completed,TXN-MNQBMAXJ-B7PL06,2025-03-08 09:35:17,
5101,5101,credit card,2803.31,completed,,2025-06-13 12:51:40,2025-06-13 12:43:34
4113,4113,DEBIT_CARD,502.63,completed,TXN-MNQBMAXE-0IX2SJ,2025-03-16 15:54:22,
9574,9574,apple_pay,-4146.03,,TXN-MNQBMAXS-5ZHB5C,,12/12/2023
5627,5627,debit_card,109.97,completed,TXN-MNQBMAXI-LGOL48,2025-01-27 04:53:00,2025-01-27 04:44:02
1350,1350,apple_pay,1429.17,completed,,2025-04-19 00:39:43,2025-04-19 00:33:10
866,866,credit_card,1488.51,completed,TXN-MNQBMAX3-8TGS6R,2024-07-15 01:33:45,
4603,4603,credit_card,3366.32,completed,TXN-MNQBMAAXF-F66S0V,,2024-03-27 11:46:05
873,873,paypal,1843.17,,TXN-MNQBMAX3-F13VE4,2024-10-22 21:26:25,2024-10-22 21:18:49
7445,7445,CREDIT_CARD,5167.81,refunded,TXN-MNQBM...,2025-03-11 02:14:22,2025-03-11 02:11:22
8656,8656,debit_card,5259,COMPLETED,TXN-MNQBMAAXQ-D17II7II,2025-06-19 06:52:12,
1347,1347,debit_card,7773860,completed,TXN-MNQBMAX5-9QMGBF,2024-10-21 19:32:21,2024-10-21 19:27:31
417,417,credit_card,3302.39,,TXN-MNQBMAX1-62MTEQ,,2025-04-16 11:24:07
5473,5473,apple_pay,4024.8,completed,TXN-MNQBMAXH-ECSGLV,2025-03-25 22:33:57,2025-03-25 22:24:35
2903,2903,credit_card,0,pending,TXN-MNQBMAXA-W0T047,,2023-10-06 09:43:05
6451,6451,,286.63,completed,TXN-MNQBMAXK-IXUSHU,2025-01-28 03:36:13,2025-01-28 03:31:36
8472,8472,credit_card,757.79,completed,TXN-MNQBMAXP-J37D0D,not a date,2025-07-04 17:26:18
5022,5022,credit_card,2315.07,,TXN-MNQBMAXG-SH2RD5,2025-01-19 15:46:43,2025-01-19 15:38:54
8528,8528,credit_card,5451.76,completed,TXN-MNQBMAXQ-AODOCB,2024-12-24 02:53:50,2024-12-24 02:45:02
3680,3680,paypal,-1517.4,completed,TXN-MNQBMAXD-4V2ZRN,2024-12-24 02:23:04,2024-12-24 02:19:51
5860,5860,credit_card,-24406.300000000003,completed,TXN-MNQBMAXI-5RMZ84,2023-10-24 14:19:29,2023-10-24 14:11:15
9303,9303,debit_card,2070.11,completed,TXN-MNQBMAXS-9FNN5F,???,2023-02-01 20:23:09
7186,7186,debit_card_typo,5220.99,completd,TXN-MNQBMAXM-A6F0RR,2025-04-07 09:24:34,2025-04-07 09:16:47
7297,7297,credit_card,1466.5,completed,,2025-01-25 18:25:32,2025-01-25 18:17:33
9403,9403,paypal,2703.21,refunded,TXN-MNQBMAXS-LTW5I9,2024-12-01 13:10:00,2024-12-01 13:08:22
3256,3256,apple_pay,3168.02,completed,TXN-MNQBMAXB-5BA31A,25.12.2024,2024-12-25 23:46:49
8276,8276,credit_card,85810,completed,TXN-MNQBMAXP-JLD61J,1745639474,
1825,1825,paypal,147.2,completed,TXN-MNQBMAX6-89NGCM,2025-04-05 13:54:51,2025-04-05 13:49:51
6891,6891,credit_card,84.81,completed,TXN-MNQBMAXL-PZIJ60,--,2025-05-13 17:18:52
673,673,apple_pay,752.4,completed,,2024-12-13 14:25:37,2024-12-13 14:23:28
6958,6958,credit_card,1339.43,completed,  TXN-MNQBMAXL-64MWA7  	,,2024-09-13 14:28:30
9344,9344,APPLE_PAY,3068.22,completed,TXN-MNQBMAXS-AM3F14,2025-02-08 13:31:28,2025-02-08 13:28:32
1440,1440,google_pay,1830.39,completed,TXN-MNQBMAX5-SCUM5C,,2025-05-16 05:32:04
5771,5771,credit_card,81.05,N/A,TXN-MNQBMAXI-0W5G45,2025-03-12 03:40:03,2025-03-12 03:31:28
3996,3996,credit_card,811.78,completed,TXN-MNQBMAXD-YB49OL,2025-02-13 12:26:50,2025-02-13 12:23:38
8090,8090,debit_card,179.70999999999998,pending,TXN-MNQBMAXO-W7UC5B,,2025-07-14 19:34:46
6911,6911,paypal,N/A,completed,TXN-MNQBMAXL-IZJ282,2024-12-08 21:41:30,2024-12-08 21:34:43
997,997,PAYPAL,2082.51,pending,TXN-MNQBMAX3-J1WBQB,,2025-01-25 00:34:55
2243,2243,paypal,1727.89,refunded,TXN-MNQBMAAX8-FXJRNQ,2025-01-03 11:32:35,2025-01-03 11:29:12
4483,4483,paypal,165.79,completed,TXN-MNQBMAXF-DCAPBN,2024-12-27 15:12:05,not a date
632,632,credit_card,,completed,TXN-MNQBMAX2-PGPDIV,2025-06-06 12:24:18,2025-06-06 12:16:40
6485,6485,paypal,745.95,,TXN-MNQBMAXK-LBSU4C,2025-06-30 10:55:09,2025-06-30 10:45:27
8062,8062,paypal,-1116.5,,TXN-MNQBMAXO-1QLTES,2024-12-05 07:13:57,2024-12-05 07:12:40
5934,5934,credit_card,$1294.35,completed,None,2025-04-27 04:27:03,2025-04-27 04:20:19
5294,5294,debit_card_typo,,completed,  TXN-MNQBMAXH-16BFV6  	,2025-06-16 04:31:08,2025-06-16 04:25:52
6497,6497,paypal,333.8,pending,,,2024-11-05 15:59:40
1152,1152,debit_card,8658.66,completed,TXN-MNQBMAX4-EKP1M0,2025-04-13 21:34:37,2025-04-13 21:28:00
7934,7934,paypal,324.76,refunded,TXN-MNQBMAXO-RW6IG6,,2025-05-17 00:33:15
2882,2882,credit_card,null,completed,TXN-MNQBMAX9-9DZJGQ,2025-01-01 09:17:00,2025-01-01 09:16:58
1190,1190,credit_card,"2,643.89",completed,TXN-MNQBMAX4-6FWJ3O,,
8900,8900,debit_card,3265.02,completed,TXN-MNQBMAXR-7T4ITK,2025-04-17 16:16:53,2025-04-17 16:15:26
1765,1765,debit_card,,PENDING,TXN-MNQBMAX6-9JSFFZ,,2025-05-04 03:10:21
4362,4362,PAYPAL,827.1,pending,TXN-MNQBMAXE-Y1LNCY,,2024-08-18 10:44:46
8181,8181,apple_pay,1685.79,completed,TXN-MNQBMAXO-068N4Z,2025-04-18 17:33:16,2025-04-18 17:29:15
1737,1737,  paypal  ,329.37,completd,TXN-MNQBMAX6-8V0U4O,2023-12-22 10:13:39,2023-12-22 10:11:15
4675,4675,credit_card,1582.3,refunded,TXN-MNQBMAXF-2PT9LL,2023-05-11 00:16:48,2023-05-11 00:16:04
191,191,paypal,473.56,completed,EMPTY,2025-02-15 11:20:19,2025-02-15 11:10:27
7432,7432,  apple_pay  ,325.76,completed,TXN-MNQBMAXM-SV5YQW,2025-05-27 08:58:29,2025-05-27 08:50:57
7446,7446,paypal,--,completed,TXN-MNQBMAXM-IYQANI,2023-05-27 18:48:46,
8874,8874,debit_card,964.76,COMPLETED,TXN-MNQBMAXQ-7P5JCM,2024-11-08 08:07:45,UNKNOWN
2860,2860,Credit Card,,COMPLETED,TXN-MNQBMAX9-8ICNOV,,2025-04-16 13:33:28
9836,9836,debit_card,1242.54,COMPLETED,TXN-MNQBMAXT-U2YI53,2025-03-12 20:35:15,2025-03-12 20:31:17
7060,7060,debit_card,76.16,,TXN-MNQBMAXL-GEYGNE,2024-03-09 13:19:14,2024-03-09 13:09:52
7720,7720,paypal,2200.04,completd,,2025-02-26 01:00:14,2025-02-26 00:54:20
3118,3118,debit_card,996.47,refunded,TXN-MNQBMAXA-J9Z5XY,2025-03-07 00:13:50,00/00/0000
5308,5308,google_pay,3713.57,???,TXN-MNQBMAXH-6R00HH,2025-06-14 06:09:23,2025-06-14 06:02:03
3658,3658,credit_card,2773.28,complted,TXN-MNQBMAXD-UABR0K,2024-07-02 05:52:34,2024-07-02 05:47:40
7550,7550,debit_card,1421.87,completed,TXN-MNQBMAXN-J0D8XO,2025-04-21 07:28:09,2025-04-21 07:20:00
8517,8517,credit_card,3676.14,completed,TXN-MNQBMAXQ-Q9W1Z5,2025-03-28 15:19:52,2025-03-28 15:12:25
7170,7170,credit_card,None,completed,TXN-MNQBMAXM-WUDPUJ,2024-06-28 04:25:28,2024-06-28 04:19:48
2785,2785,CREDIT_CARD,30.56,completd,TXN-MNQBMAX9-8HBBLZ,2024-11-01 03:43:30,2024-11-01 03:35:18
736,736,CREDIT_CARD,1622.92,completed,TXN-MNQBMAX2-373FBW,2024-09-03 22:39:44,2024-09-03 22:34:42
6352,6352,paypal_typo,2799.17,refunded,TXN-MNQBMAXJ-BGX1UA,2023-07-08 09:10:43,2023-07-08 09:06:47
9960,9960,paypal,-208994,completed,"TXN-MNQBMAXU-EW2OCF
",3024-05-04 05:25:44,2024-05-04 05:19:31
4836,4836,paypal,2979.05,COMPLETED,TXN-MNQBMAXG-6BEBL8,2025-03-27 16:59:38,2025-03-27 16:53:26
3902,3902,paypal,223.04,refunded,TXN-MNQBMAXD-114EDJ,2025-02-27 02:56:54,2025-02-27 02:51:25
4593,4593,credit_card,823.79,,TXN-MNQBMAXF-7CECZJ,,2025-05-07 02:59:00
8337,8337,GOOGLE_PAY,648.12,completed,TXN-MNQBMAXP-N86R64,2024-11-28 17:38:29,2024-11-28 17:30:51
7234,7234,debit_card,311,complted,"TXN-MNQBMAXM-3RWTRV
",2024-09-06 11:20:19,2024-09-06 11:13:51
5531,5531,credit_card,58.1,completed,TXN-MNQBMAXH-L89KXC,2024-01-03 20:58:16,2024-01-03 20:51:36
9625,9625,  debit_card  ,867.37,completed,TXN-MNQBMAXT-1H1Z46,2025-05-29 12:32:39,2025-05-29 12:25:13
6582,6582,,215.57,completed,TXN-MNQBM...,2024-11-27 19:16:59,2024-11-27 19:12:24
4021,4021,credit_card,1315.06,completed,TXN-MNQBMAXE-OYOUJW,2025-01-17 20:44:06,2025-01-17 20:39:56
9594,9594,google_pay,1929.01,completed,TXN-MNQBMAXT-Z89J2F,2023-06-01 09:28:31
7870,7870,debit_card,1775.77,,TXN-MNQBMAXO-YX58K4,2025-03-06 05:01:44,2025-03-06 04:56:09
252,252,paypal,1937.2,completed,TXN-MNQBMAX0-UA7M5K,2024-12-10 10:31:20,2024-12-10 10:30:30
5343,5343,google_pay,4395.19,completed,TXN-MNQBMAXH-DQF7O3,--,
8218,1000140,,3822.43,completed,TXN-MNQBMAXP-VFGFRP,,2024-03-17 19:25:27
2391,2391,debit_card,-20599.6,completed,#N/A,2023-05-16 19:57:14,2023-05-16 19:54:49
2560,2560,  google_pay  ,54.42,completed,TXN-MNQBMAX9-LDP4UD,2023-03-25 03:25:12,2023-03-25 03:23:54
1271,1271,credit_card,1576.58,completd,TXN-MNQBMAX5-GN8UUN,2024-07-13 07:11:14,2024-07-13 07:02:37
1279,1279,credit_card,$2551.23,completed,TXN-MNQBMAX5-L8PT7Z,,2023-12-18 18:57:52
4009,1000113,APPLE_PAY,1541.41,completed,TXN-MNQBMAXE-KEAWO1,2025-01-17 08:26:37,2025-01-17 08:25:41
4485,4485,,673.64,completed,TXN-MNQBMAXF-KW2NTY,2024-11-23 00:08:05,2024-11-23 00:01:05
704,704,credit_card,,completed,TXN-MNQBMAX2-T498BM,2024-12-03 09:30:52,
2912,2912,paypal,932.99,completed,TXN-MNQBM...,2025-05-07 12:56:53,2025-05-07 12:49:02
9339,9339,credit_card,1816,completed,#N/A,2024-03-21 05:32:27,2024-03-21 05:25:42
9558,9558,credit_card,N/A,completed,TXN-MNQBMAXS-PW8PQM,2024-12-21 14:45:15,2024-12-21 14:39:18
377,377,debit_card,2092.68,,TXN-MNQBMAX1-GXPHSY,2025-03-07 04:58:22,2025-03-07 04:54:53
8169,1000033,credit_card,NaN,completed,TXN-MNQBMAXO-DLHWR9,2025-04-19 15:34:47,2025-04-19 15:28:28
7493,7493,,286.21,completed,TXN-MNQBMAXN-EP3ENP,2025-06-11 02:33:51,2025-06-11 02:26:45,extra_col_value
7885,7885,credit_card,70.18,COMPLETED,TXN-MNQBMAXO-0XM8ZR,2025-03-20 11:31:41,
7123,7123,debit_card,1114.86,completed,,,2023-07-01 06:07:46
8610,8610,,2613.2,completed,TXN-MNQBMAXQ-47FBCX,2025-04-14 00:30:13,2025-04-14 00:30:06
5338,5338,credit_card,3709.91,completed,TXN-MNQBMAXH-0WOF1D,2025-05-08 07:14:28,
2149,2149,debit_card,852,COMPLETED,TXN-MNQBMAX7-D1DWQY,,
7845,7845,paypal,0,completed,TXN-MNQBMAXO-HXX2YN,2023-07-20 05:44:24,2023-07-20 05:42:23
7220,7220,,1390.49,pending,TXN-MNQBMAXM-93AQAU,,2022-09-24 20:05:59
3222,3222,debit_card_typo,-417.01,completed,TXN-MNQBMAXB-AWW01I,2025-03-05 23:36:57,2025-03-05 23:30:37
625,625,credit_Card,-1952,completed,TXN-MNQBMAX2-6KOA7U,2025-04-12 01:49:28,2025-04-12 01:43:29
7303,7303,debit_card_typo,1598.81,completed,TXN-MNQBMAXM-B8IB4C,2023-12-25 18:26:23,2023-12-25 18:16:51
7583,7583,credit_card,1064.29,completed,TXN-MNQBMAXN-NDOBAP,,2024-07-18 06:09:54
2642,2642,debit_card,944.22,completed,TXN-MNQBMAX9-MS3I5R,2025-03-12 11:50:05,2025-03-12 11:49:13
83,83,,2103.18,completed,UNKNOWN,2025-05-28 18:48:38,2025-05-28 18:40:40
2240,2240,credit_card,131,completed,TXN-MNQBMAAX8-Q4NZN9,"Apr 4, 2025",2025-04-04 05:56:53
1525,1525,credit_card,3571.65,COMPLETED,TXN-MNQBMAX6-AXN791,3024-10-20 14:36:34,
9198,9198,APPLE_PAY,3260.58,complted,,,2025-01-30 21:12:20
6564,6564,paypal,0,refunded,TXN-MNQBMAXK-HGHEB5,2025-05-02 02:03:34,02.05.2025
9562,9562,apple_pay,711.56,completed,TXN-MNQBMAXS-06PEYP,2025-02-03 07:22:27,2025-02-03 07:18:09
374,374,debit_card,136.07,completed,  TXN-MNQBMAX1-GBM0PI  	,2025-07-10 21:37:54,2025-07-10 21:35:54
5671,5671,google_pay,-570372,completed,TXN-MNQBMAXI-9T4AR6 ,2024-03-02 19:53:59,2024-03-02 19:48:46
8224,8224,credit_card,true,  pending  ,TXN-MNQBMAXP-31N61H,,EMPTY
7047,7047,debit_card,4011.92,refundedd,TXN-MNQBMAXL-GINBON,2024-12-05 23:42:46,2024-12-05 23:33:22
8373,8373,credit_card,-1868.24,???,TXN-MNQBMAXP-I6VNQO,2025-04-09 09:13:18,2025-04-09 09:10:21
7680,7680,  paypal  ,1661.63,,TXN-MNQBMAXN-JG76W4,2025-01-21 07:27:36,2025-01-21 07:22:14
6773,6773,debit_card,2052.7,completed,TXN-MNQBM...,,2024-06-30 13:34:24
4289,4289,debit_card,265.19,completed,TXN-MNQBMAXE-DL1GNK,2025-05-18 14:48:33,2025-05-18 14:43:16
7921,7921,paypal,2526.03,completed,TXN-MNQBMAXO-Y0XA8U,08-24-2023,2023-08-24 04:01:56
5037,5037,credit_card,4304.17,TBD,TXN-MNQBMAXG-B7MP57,2025-03-14 13:47:33,2025-03-14 13:42:23
739,739,paypal_typo,2838.02,completed,,,2023-01-17 05:36:25
8703,8703,???,,completed,  TXN-MNQBMAXQ-DRNPMO  	,2024/12/02 09:14:01,2024-12-02 09:08:57
4328,4328,,94.66,completed,TXN-MNQBM...,2024-10-06 11:00:22,2024-10-06 10:52:03
